dataset,policy_id,method,seed,round,labeled_count,labeled_ratio,mean_dsc_fg
busi,P8,TypiClust,3000,5,94,0.1506,0.6211521693929178
busi,P8,TypiClust,3000,6,125,0.2003,0.6303326516561819
busi,P9,PAAL,1000,0,8,0.0128,0.2868779249959307
busi,P9,PAAL,1000,1,13,0.0208,0.28423086007536597
busi,P9,PAAL,1000,2,25,0.0401,0.39399221581152655
busi,P9,PAAL,1000,3,44,0.0705,0.49418655102635695
busi,P9,PAAL,1000,4,63,0.101,0.5039472465623474
busi,P9,PAAL,1000,5,94,0.1506,0.5295937144636303
busi,P9,PAAL,1000,6,125,0.2003,0.5469081133813749
busi,P9,PAAL,2000,0,8,0.0128,0.40701145651966625
busi,P9,PAAL,2000,1,13,0.0208,0.41806284280820444
busi,P9,PAAL,2000,2,25,0.0401,0.44970666254337005
busi,P9,PAAL,2000,3,44,0.0705,0.5581488646338237
busi,P9,PAAL,2000,4,63,0.101,0.5420482487426733
busi,P9,PAAL,2000,5,94,0.1506,0.5597196814246326
busi,P9,PAAL,2000,6,125,0.2003,0.5391342904495549
busi,P9,PAAL,3000,0,8,0.0128,0.2040373888903818
busi,P9,PAAL,3000,1,13,0.0208,0.2437086562622849
busi,P9,PAAL,3000,2,25,0.0401,0.3335295696478505
busi,P9,PAAL,3000,3,44,0.0705,0.5088050677584969
busi,P9,PAAL,3000,4,63,0.101,0.5261385936611389
busi,P9,PAAL,3000,5,94,0.1506,0.5294550972430616
busi,P9,PAAL,3000,6,125,0.2003,0.5309120720681109
care_leftatrium_2026,P0,Random,1000,0,25,0.01,0.48640246114296753
care_leftatrium_2026,P0,Random,1000,1,50,0.02,0.6934943291054252
care_leftatrium_2026,P0,Random,1000,2,100,0.04,0.7759535920777665
care_leftatrium_2026,P0,Random,1000,3,176,0.0704,0.8309975397398777
care_leftatrium_2026,P0,Random,1000,4,250,0.1,0.8429699222299394
care_leftatrium_2026,P0,Random,1000,5,375,0.15,0.8679866079297938
care_leftatrium_2026,P0,Random,1000,6,500,0.2,0.8791085135961326
care_leftatrium_2026,P0,Random,2000,0,25,0.01,0.5516051395629964
care_leftatrium_2026,P0,Random,2000,1,50,0.02,0.723404876966407
care_leftatrium_2026,P0,Random,2000,2,100,0.04,0.7547742951179361
care_leftatrium_2026,P0,Random,2000,3,176,0.0704,0.810940068326978
care_leftatrium_2026,P0,Random,2000,4,250,0.1,0.8250382907605425
care_leftatrium_2026,P0,Random,2000,5,375,0.15,0.835236899056525
care_leftatrium_2026,P0,Random,2000,6,500,0.2,0.842238532008766
care_leftatrium_2026,P0,Random,3000,0,25,0.01,0.45776968752068103
care_leftatrium_2026,P0,Random,3000,1,50,0.02,0.6475310052421526
care_leftatrium_2026,P0,Random,3000,2,100,0.04,0.7635341959209457
care_leftatrium_2026,P0,Random,3000,3,176,0.0704,0.8010135795251072
care_leftatrium_2026,P0,Random,3000,4,250,0.1,0.8226698656480935
care_leftatrium_2026,P0,Random,3000,5,375,0.15,0.8384550698262472
care_leftatrium_2026,P0,Random,3000,6,500,0.2,0.8561268920629383
care_leftatrium_2026,P1,Entropy,1000,0,25,0.01,0.48640246114296753
care_leftatrium_2026,P1,Entropy,1000,1,50,0.02,0.5722757128179816
care_leftatrium_2026,P1,Entropy,1000,2,100,0.04,0.4580727882677315
care_leftatrium_2026,P1,Entropy,1000,3,176,0.0704,0.6073390689776865
care_leftatrium_2026,P1,Entropy,1000,4,250,0.1,0.6612651638657049
care_leftatrium_2026,P1,Entropy,1000,5,375,0.15,0.7490250187497447
care_leftatrium_2026,P1,Entropy,1000,6,500,0.2,0.7735039701316508
care_leftatrium_2026,P1,Entropy,2000,0,25,0.01,0.5516051395629964
care_leftatrium_2026,P1,Entropy,2000,1,50,0.02,0.5205226712685451
care_leftatrium_2026,P1,Entropy,2000,2,100,0.04,0.5905613770756905
care_leftatrium_2026,P1,Entropy,2000,3,176,0.0704,0.5805202115920787
care_leftatrium_2026,P1,Entropy,2000,4,250,0.1,0.5896338880830378
care_leftatrium_2026,P1,Entropy,2000,5,375,0.15,0.7142264948141948
care_leftatrium_2026,P1,Entropy,2000,6,500,0.2,0.8162853164631618
care_leftatrium_2026,P1,Entropy,3000,0,25,0.01,0.45776968752068103
care_leftatrium_2026,P1,Entropy,3000,1,50,0.02,0.48338418561878105
care_leftatrium_2026,P1,Entropy,3000,2,100,0.04,0.60229850408781
care_leftatrium_2026,P1,Entropy,3000,3,176,0.0704,0.04811659224309827
care_leftatrium_2026,P1,Entropy,3000,4,250,0.1,0.4501971116685306
care_leftatrium_2026,P1,Entropy,3000,5,375,0.15,0.5297630673425666
care_leftatrium_2026,P1,Entropy,3000,6,500,0.2,0.7607489181348268
care_leftatrium_2026,P2,BALD,1000,0,25,0.01,0.48640246114296753
care_leftatrium_2026,P2,BALD,1000,1,50,0.02,0.6103290358298263
care_leftatrium_2026,P2,BALD,1000,2,100,0.04,0.6075947267888876
care_leftatrium_2026,P2,BALD,1000,3,176,0.0704,0.618872302011475
care_leftatrium_2026,P2,BALD,1000,4,250,0.1,0.693728636590677
care_leftatrium_2026,P2,BALD,1000,5,375,0.15,0.7597599232565803
care_leftatrium_2026,P2,BALD,1000,6,500,0.2,0.8223188424471846
care_leftatrium_2026,P2,BALD,2000,0,25,0.01,0.5516051395629964
care_leftatrium_2026,P2,BALD,2000,1,50,0.02,0.6053003285689472
care_leftatrium_2026,P2,BALD,2000,2,100,0.04,0.5787866428603305
care_leftatrium_2026,P2,BALD,2000,3,176,0.0704,0.5987465832727286
care_leftatrium_2026,P2,BALD,2000,4,250,0.1,0.6424629666719496
care_leftatrium_2026,P2,BALD,2000,5,375,0.15,0.8044740938944404
care_leftatrium_2026,P2,BALD,2000,6,500,0.2,0.8455947751596099
care_leftatrium_2026,P2,BALD,3000,0,25,0.01,0.45776968752068103
care_leftatrium_2026,P2,BALD,3000,1,50,0.02,0.5670956819057276
care_leftatrium_2026,P2,BALD,3000,2,100,0.04,0.5594530194604479
care_leftatrium_2026,P2,BALD,3000,3,176,0.0704,0.5451247326857899
care_leftatrium_2026,P2,BALD,3000,4,250,0.1,0.33746109687680925
care_leftatrium_2026,P2,BALD,3000,5,375,0.15,0.7523087020851581
care_leftatrium_2026,P2,BALD,3000,6,500,0.2,0.8356683670056659
care_leftatrium_2026,P3,CoreSet,1000,0,25,0.01,0.48640246114296753
care_leftatrium_2026,P3,CoreSet,1000,1,50,0.02,0.5686635429074863
care_leftatrium_2026,P3,CoreSet,1000,2,100,0.04,0.691800202724802
care_leftatrium_2026,P3,CoreSet,1000,3,176,0.0704,0.6533342916715894
care_leftatrium_2026,P3,CoreSet,1000,4,250,0.1,0.7750465648738876
care_leftatrium_2026,P3,CoreSet,1000,5,375,0.15,0.8771507411026266
care_leftatrium_2026,P3,CoreSet,1000,6,500,0.2,0.8865525953744018
care_leftatrium_2026,P3,CoreSet,2000,0,25,0.01,0.5516051395629964
care_leftatrium_2026,P3,CoreSet,2000,1,50,0.02,0.5553062161632518
care_leftatrium_2026,P3,CoreSet,2000,2,100,0.04,0.6526773216842519
care_leftatrium_2026,P3,CoreSet,2000,3,176,0.0704,0.7369456597789117
care_leftatrium_2026,P3,CoreSet,2000,4,250,0.1,0.7456977892522068
care_leftatrium_2026,P3,CoreSet,2000,5,375,0.15,0.8305810957967077
care_leftatrium_2026,P3,CoreSet,2000,6,500,0.2,0.8746802336087633
care_leftatrium_2026,P3,CoreSet,3000,0,25,0.01,0.45776968752068103
care_leftatrium_2026,P3,CoreSet,3000,1,50,0.02,0.6307883286818834
care_leftatrium_2026,P3,CoreSet,3000,2,100,0.04,0.6559387205665816
care_leftatrium_2026,P3,CoreSet,3000,3,176,0.0704,0.6496904685405085
care_leftatrium_2026,P3,CoreSet,3000,4,250,0.1,0.6320724688572927
care_leftatrium_2026,P3,CoreSet,3000,5,375,0.15,0.5926265241997142
care_leftatrium_2026,P3,CoreSet,3000,6,500,0.2,0.8201152433148877
care_leftatrium_2026,P4,BADGE,1000,0,25,0.01,0.48640246114296753
care_leftatrium_2026,P4,BADGE,1000,1,50,0.02,0.6145576111860559
care_leftatrium_2026,P4,BADGE,1000,2,100,0.04,0.8235627101350949
care_leftatrium_2026,P4,BADGE,1000,3,176,0.0704,0.8464404319113463
care_leftatrium_2026,P4,BADGE,1000,4,250,0.1,0.8679819910465133
care_leftatrium_2026,P4,BADGE,1000,5,375,0.15,0.8908170813444236
care_leftatrium_2026,P4,BADGE,1000,6,500,0.2,0.8925820933933413
care_leftatrium_2026,P4,BADGE,2000,0,25,0.01,0.5516051395629964
care_leftatrium_2026,P4,BADGE,2000,1,50,0.02,0.6489984422159952
care_leftatrium_2026,P4,BADGE,2000,2,100,0.04,0.7804871744711236
care_leftatrium_2026,P4,BADGE,2000,3,176,0.0704,0.8335064340204059
care_leftatrium_2026,P4,BADGE,2000,4,250,0.1,0.8334820014739293
care_leftatrium_2026,P4,BADGE,2000,5,375,0.15,0.8402650407810064
care_leftatrium_2026,P4,BADGE,2000,6,500,0.2,0.8517639777249233
care_leftatrium_2026,P4,BADGE,3000,0,25,0.01,0.45776968752068103
care_leftatrium_2026,P4,BADGE,3000,1,50,0.02,0.6733918047635321
care_leftatrium_2026,P4,BADGE,3000,2,100,0.04,0.8170018069189204
care_leftatrium_2026,P4,BADGE,3000,3,176,0.0704,0.8253569579722362
care_leftatrium_2026,P4,BADGE,3000,4,250,0.1,0.8409799436799645
care_leftatrium_2026,P4,BADGE,3000,5,375,0.15,0.8764769003220088
care_leftatrium_2026,P4,BADGE,3000,6,500,0.2,0.8787115760859755
care_leftatrium_2026,P5,Ent+Core,1000,0,25,0.01,0.48640246114296753
care_leftatrium_2026,P5,Ent+Core,1000,1,50,0.02,0.6198479395268166
care_leftatrium_2026,P5,Ent+Core,1000,2,100,0.04,0.5824770449959566
care_leftatrium_2026,P5,Ent+Core,1000,3,176,0.0704,0.534325816827371
care_leftatrium_2026,P5,Ent+Core,1000,4,250,0.1,0.6787231575218178
care_leftatrium_2026,P5,Ent+Core,1000,5,375,0.15,0.8300655325723133
care_leftatrium_2026,P5,Ent+Core,1000,6,500,0.2,0.8601262125173552
care_leftatrium_2026,P5,Ent+Core,2000,0,25,0.01,0.5516051395629964
care_leftatrium_2026,P5,Ent+Core,2000,1,50,0.02,0.5660970495505914
care_leftatrium_2026,P5,Ent+Core,2000,2,100,0.04,0.6259017736312382
care_leftatrium_2026,P5,Ent+Core,2000,3,176,0.0704,0.6837224755629709
care_leftatrium_2026,P5,Ent+Core,2000,4,250,0.1,0.7006961201504792
care_leftatrium_2026,P5,Ent+Core,2000,5,375,0.15,0.8290549299266363
care_leftatrium_2026,P5,Ent+Core,2000,6,500,0.2,0.8519361824334091
care_leftatrium_2026,P5,Ent+Core,3000,0,25,0.01,0.45776968752068103
care_leftatrium_2026,P5,Ent+Core,3000,1,50,0.02,0.5317548615693498
care_leftatrium_2026,P5,Ent+Core,3000,2,100,0.04,0.5481370019173482
care_leftatrium_2026,P5,Ent+Core,3000,3,176,0.0704,0.6196865302322223
care_leftatrium_2026,P5,Ent+Core,3000,4,250,0.1,0.7241126760542032
care_leftatrium_2026,P5,Ent+Core,3000,5,375,0.15,0.807367576515929
care_leftatrium_2026,P5,Ent+Core,3000,6,500,0.2,0.8467324584250926
care_leftatrium_2026,P6,SelUnc,1000,0,25,0.01,0.48640246114296753
care_leftatrium_2026,P6,SelUnc,1000,1,50,0.02,0.6965176106758879
care_leftatrium_2026,P6,SelUnc,1000,2,100,0.04,0.7201649655097879
care_leftatrium_2026,P6,SelUnc,1000,3,176,0.0704,0.6353101964755345
care_leftatrium_2026,P6,SelUnc,1000,4,250,0.1,0.6912131997743652
care_leftatrium_2026,P6,SelUnc,1000,5,375,0.15,0.8110425551293793
care_leftatrium_2026,P6,SelUnc,1000,6,500,0.2,0.8127119799877333
care_leftatrium_2026,P6,SelUnc,2000,0,25,0.01,0.5516051395629964
care_leftatrium_2026,P6,SelUnc,2000,1,50,0.02,0.5836133341066709
care_leftatrium_2026,P6,SelUnc,2000,2,100,0.04,0.6279226195860093
care_leftatrium_2026,P6,SelUnc,2000,3,176,0.0704,0.6258398038777372
care_leftatrium_2026,P6,SelUnc,2000,4,250,0.1,0.6742736500131838
care_leftatrium_2026,P6,SelUnc,2000,5,375,0.15,0.7410313289104005
care_leftatrium_2026,P6,SelUnc,2000,6,500,0.2,0.767961667008529
care_leftatrium_2026,P6,SelUnc,3000,0,25,0.01,0.45776968752068103
care_leftatrium_2026,P6,SelUnc,3000,1,50,0.02,0.5758353726470287
care_leftatrium_2026,P6,SelUnc,3000,2,100,0.04,0.5171004245270397
care_leftatrium_2026,P6,SelUnc,3000,3,176,0.0704,0.6470543722080404
care_leftatrium_2026,P6,SelUnc,3000,4,250,0.1,0.3498732866161329
care_leftatrium_2026,P6,SelUnc,3000,5,375,0.15,0.8039707831011741
care_leftatrium_2026,P6,SelUnc,3000,6,500,0.2,0.829002470521282
care_leftatrium_2026,P7,SAM-Core,1000,0,25,0.01,0.48640246114296753
care_leftatrium_2026,P7,SAM-Core,1000,1,50,0.02,0.6530237691525511
care_leftatrium_2026,P7,SAM-Core,1000,2,100,0.04,0.8092117641289227
care_leftatrium_2026,P7,SAM-Core,1000,3,176,0.0704,0.8335452454103249
care_leftatrium_2026,P7,SAM-Core,1000,4,250,0.1,0.8800403826960175
care_leftatrium_2026,P7,SAM-Core,1000,5,375,0.15,0.8874746363690771
care_leftatrium_2026,P7,SAM-Core,1000,6,500,0.2,0.8881826494770969
care_leftatrium_2026,P7,SAM-Core,2000,0,25,0.01,0.5516051395629964
care_leftatrium_2026,P7,SAM-Core,2000,1,50,0.02,0.6599050421560694
care_leftatrium_2026,P7,SAM-Core,2000,2,100,0.04,0.703189023121882
care_leftatrium_2026,P7,SAM-Core,2000,3,176,0.0704,0.7826881300963835
care_leftatrium_2026,P7,SAM-Core,2000,4,250,0.1,0.7637165041565522
care_leftatrium_2026,P7,SAM-Core,2000,5,375,0.15,0.8396111757632914
care_leftatrium_2026,P7,SAM-Core,2000,6,500,0.2,0.8433324221142515
care_leftatrium_2026,P7,SAM-Core,3000,0,25,0.01,0.45776968752068103
care_leftatrium_2026,P7,SAM-Core,3000,1,50,0.02,0.5808662670548792
care_leftatrium_2026,P7,SAM-Core,3000,2,100,0.04,0.7475892918312448
care_leftatrium_2026,P7,SAM-Core,3000,3,176,0.0704,0.8389997321771812
care_leftatrium_2026,P7,SAM-Core,3000,4,250,0.1,0.8644142002513673
care_leftatrium_2026,P7,SAM-Core,3000,5,375,0.15,0.8694144902548926
care_leftatrium_2026,P7,SAM-Core,3000,6,500,0.2,0.8775373797154613
care_leftatrium_2026,P8,TypiClust,1000,0,25,0.01,0.48640246114296753
care_leftatrium_2026,P8,TypiClust,1000,1,50,0.02,0.7670632468739108
care_leftatrium_2026,P8,TypiClust,1000,2,100,0.04,0.8187177435362951
care_leftatrium_2026,P8,TypiClust,1000,3,176,0.0704,0.8691121494117455
care_leftatrium_2026,P8,TypiClust,1000,4,250,0.1,0.8591734709820289
care_leftatrium_2026,P8,TypiClust,1000,5,375,0.15,0.8734429296569355
care_leftatrium_2026,P8,TypiClust,1000,6,500,0.2,0.869728817812331
care_leftatrium_2026,P8,TypiClust,2000,0,25,0.01,0.5516051395629964
care_leftatrium_2026,P8,TypiClust,2000,1,50,0.02,0.6805521378119397
care_leftatrium_2026,P8,TypiClust,2000,2,100,0.04,0.718347120219863
care_leftatrium_2026,P8,TypiClust,2000,3,176,0.0704,0.8100479265408136
care_leftatrium_2026,P8,TypiClust,2000,4,250,0.1,0.819594040979772
care_leftatrium_2026,P8,TypiClust,2000,5,375,0.15,0.8333764510969022
care_leftatrium_2026,P8,TypiClust,2000,6,500,0.2,0.851369728576161
care_leftatrium_2026,P8,TypiClust,3000,0,25,0.01,0.45776968752068103
care_leftatrium_2026,P8,TypiClust,3000,1,50,0.02,0.7404176466755154
care_leftatrium_2026,P8,TypiClust,3000,2,100,0.04,0.8234050920070072
care_leftatrium_2026,P8,TypiClust,3000,3,176,0.0704,0.8492851809745284
care_leftatrium_2026,P8,TypiClust,3000,4,250,0.1,0.8483440913505503
care_leftatrium_2026,P8,TypiClust,3000,5,375,0.15,0.8554407873900475
care_leftatrium_2026,P8,TypiClust,3000,6,500,0.2,0.855569630645894
care_leftatrium_2026,P9,PAAL,1000,0,25,0.01,0.48640246114296753
care_leftatrium_2026,P9,PAAL,1000,1,50,0.02,0.7132993809886674
care_leftatrium_2026,P9,PAAL,1000,2,100,0.04,0.7020900435820362
care_leftatrium_2026,P9,PAAL,1000,3,176,0.0704,0.7183569002658052
care_leftatrium_2026,P9,PAAL,1000,4,250,0.1,0.8019591131901243
care_leftatrium_2026,P9,PAAL,1000,5,375,0.15,0.8285132015794485
care_leftatrium_2026,P9,PAAL,1000,6,500,0.2,0.8092302335285317
care_leftatrium_2026,P9,PAAL,2000,0,25,0.01,0.5516051395629964
care_leftatrium_2026,P9,PAAL,2000,1,50,0.02,0.6397857941134647
care_leftatrium_2026,P9,PAAL,2000,2,100,0.04,0.6025579442182192
care_leftatrium_2026,P9,PAAL,2000,3,176,0.0704,0.7180411066707207
care_leftatrium_2026,P9,PAAL,2000,4,250,0.1,0.654156135407852
care_leftatrium_2026,P9,PAAL,2000,5,375,0.15,0.7548287422601266
care_leftatrium_2026,P9,PAAL,2000,6,500,0.2,0.8154656536371032
care_leftatrium_2026,P9,PAAL,3000,0,25,0.01,0.45776968752068103
care_leftatrium_2026,P9,PAAL,3000,1,50,0.02,0.4769407188466037
care_leftatrium_2026,P9,PAAL,3000,2,100,0.04,0.6831052764450123
care_leftatrium_2026,P9,PAAL,3000,3,176,0.0704,0.7682152283895411
care_leftatrium_2026,P9,PAAL,3000,4,250,0.1,0.7022077786842154
care_leftatrium_2026,P9,PAAL,3000,5,375,0.15,0.6690193019277093
care_leftatrium_2026,P9,PAAL,3000,6,500,0.2,0.7390659439927172
ext_abdoment1k,P0,Random,1000,0,25,0.01,0.4642157455706443
ext_abdoment1k,P0,Random,1000,1,50,0.02,0.5735969007791423
ext_abdoment1k,P0,Random,1000,2,100,0.04,0.6762672863893908
ext_abdoment1k,P0,Random,1000,3,176,0.0704,0.7132646868406951
ext_abdoment1k,P0,Random,1000,4,250,0.1,0.7634720085034847
ext_abdoment1k,P0,Random,1000,5,375,0.15,0.74782335895612
ext_abdoment1k,P0,Random,1000,6,500,0.2,0.7928011092890562
ext_abdoment1k,P0,Random,2000,0,25,0.01,0.5357121774085196
ext_abdoment1k,P0,Random,2000,1,50,0.02,0.5599770318436205
ext_abdoment1k,P0,Random,2000,2,100,0.04,0.6492206202588842
ext_abdoment1k,P0,Random,2000,3,176,0.0704,0.7323275113186417
ext_abdoment1k,P0,Random,2000,4,250,0.1,0.7657485326339681
ext_abdoment1k,P0,Random,2000,5,375,0.15,0.7881675013566144
ext_abdoment1k,P0,Random,2000,6,500,0.2,0.8029571838298479
ext_abdoment1k,P0,Random,3000,0,25,0.01,0.47847273261128964
ext_abdoment1k,P0,Random,3000,1,50,0.02,0.5946752889335278
ext_abdoment1k,P0,Random,3000,2,100,0.04,0.699874042511839
ext_abdoment1k,P0,Random,3000,3,176,0.0704,0.7372607397628413
ext_abdoment1k,P0,Random,3000,4,250,0.1,0.7501941575183491
ext_abdoment1k,P0,Random,3000,5,375,0.15,0.797409816957961
ext_abdoment1k,P0,Random,3000,6,500,0.2,0.7757685180456106
ext_abdoment1k,P1,Entropy,1000,0,25,0.01,0.4642157455706443
ext_abdoment1k,P1,Entropy,1000,1,50,0.02,0.5175759588666188
ext_abdoment1k,P1,Entropy,1000,2,100,0.04,0.5791528294701391
ext_abdoment1k,P1,Entropy,1000,3,176,0.0704,0.663092841996877
ext_abdoment1k,P1,Entropy,1000,4,250,0.1,0.7052576091965603
ext_abdoment1k,P1,Entropy,1000,5,375,0.15,0.7360799026071372
ext_abdoment1k,P1,Entropy,1000,6,500,0.2,0.763838541420759
ext_abdoment1k,P1,Entropy,2000,0,25,0.01,0.5357121774085196
ext_abdoment1k,P1,Entropy,2000,1,50,0.02,0.5774781742909838
ext_abdoment1k,P1,Entropy,2000,2,100,0.04,0.6469045210494708
ext_abdoment1k,P1,Entropy,2000,3,176,0.0704,0.6326166300419928
ext_abdoment1k,P1,Entropy,2000,4,250,0.1,0.6505232090869643
ext_abdoment1k,P1,Entropy,2000,5,375,0.15,0.7272079935160782
ext_abdoment1k,P1,Entropy,2000,6,500,0.2,0.7356012080112942
ext_abdoment1k,P1,Entropy,3000,0,25,0.01,0.47847273261128964
ext_abdoment1k,P1,Entropy,3000,1,50,0.02,0.5471709942815106
ext_abdoment1k,P1,Entropy,3000,2,100,0.04,0.5683752334090131
ext_abdoment1k,P1,Entropy,3000,3,176,0.0704,0.6853610258387308
ext_abdoment1k,P1,Entropy,3000,4,250,0.1,0.7077622225012691
ext_abdoment1k,P1,Entropy,3000,5,375,0.15,0.7566748492629968
ext_abdoment1k,P1,Entropy,3000,6,500,0.2,0.7739253953143865
ext_abdoment1k,P2,BALD,1000,0,25,0.01,0.4642157455706443
ext_abdoment1k,P2,BALD,1000,1,50,0.02,0.44251562337908207
ext_abdoment1k,P2,BALD,1000,2,100,0.04,0.6302242558349189
ext_abdoment1k,P2,BALD,1000,3,176,0.0704,0.6791626709891097
ext_abdoment1k,P2,BALD,1000,4,250,0.1,0.7221612818230305
ext_abdoment1k,P2,BALD,1000,5,375,0.15,0.7780325779372123
ext_abdoment1k,P2,BALD,1000,6,500,0.2,0.7870810182089206
ext_abdoment1k,P2,BALD,2000,0,25,0.01,0.5357121774085196
ext_abdoment1k,P2,BALD,2000,1,50,0.02,0.5562773963602499
ext_abdoment1k,P2,BALD,2000,2,100,0.04,0.5419068295062591
ext_abdoment1k,P2,BALD,2000,3,176,0.0704,0.6988145861059809
ext_abdoment1k,P2,BALD,2000,4,250,0.1,0.7028457408535271
ext_abdoment1k,P2,BALD,2000,5,375,0.15,0.7659152370566557
ext_abdoment1k,P2,BALD,2000,6,500,0.2,0.7812854713675573
ext_abdoment1k,P2,BALD,3000,0,25,0.01,0.47847273261128964
ext_abdoment1k,P2,BALD,3000,1,50,0.02,0.5219536386403356
ext_abdoment1k,P2,BALD,3000,2,100,0.04,0.5156479160337961
ext_abdoment1k,P2,BALD,3000,3,176,0.0704,0.6773148953084804
ext_abdoment1k,P2,BALD,3000,4,250,0.1,0.7107268253552178
ext_abdoment1k,P2,BALD,3000,5,375,0.15,0.7132437485055676
ext_abdoment1k,P2,BALD,3000,6,500,0.2,0.7697460754789802
ext_abdoment1k,P3,CoreSet,1000,0,25,0.01,0.4642157455706443
ext_abdoment1k,P3,CoreSet,1000,1,50,0.02,0.48954537178803914
ext_abdoment1k,P3,CoreSet,1000,2,100,0.04,0.5529821182311153
ext_abdoment1k,P3,CoreSet,1000,3,176,0.0704,0.5920899618886036
ext_abdoment1k,P3,CoreSet,1000,4,250,0.1,0.6059494794820793
ext_abdoment1k,P3,CoreSet,1000,5,375,0.15,0.7209945634888125
ext_abdoment1k,P3,CoreSet,1000,6,500,0.2,0.7425731441555534
ext_abdoment1k,P3,CoreSet,2000,0,25,0.01,0.5357121774085196
ext_abdoment1k,P3,CoreSet,2000,1,50,0.02,0.5744244444986428
ext_abdoment1k,P3,CoreSet,2000,2,100,0.04,0.5707762051737906
ext_abdoment1k,P3,CoreSet,2000,3,176,0.0704,0.619600279849743
ext_abdoment1k,P3,CoreSet,2000,4,250,0.1,0.6429354353462541
ext_abdoment1k,P3,CoreSet,2000,5,375,0.15,0.6791631213368529
ext_abdoment1k,P3,CoreSet,2000,6,500,0.2,0.7277655351193374
ext_abdoment1k,P3,CoreSet,3000,0,25,0.01,0.47847273261128964
ext_abdoment1k,P3,CoreSet,3000,1,50,0.02,0.5693951493755044
ext_abdoment1k,P3,CoreSet,3000,2,100,0.04,0.5377174713205881
ext_abdoment1k,P3,CoreSet,3000,3,176,0.0704,0.6265352369231897
ext_abdoment1k,P3,CoreSet,3000,4,250,0.1,0.6477209968449147
ext_abdoment1k,P3,CoreSet,3000,5,375,0.15,0.7495829542110221
ext_abdoment1k,P3,CoreSet,3000,6,500,0.2,0.7777112485218047
ext_abdoment1k,P4,BADGE,1000,0,25,0.01,0.4642157455706443
ext_abdoment1k,P4,BADGE,1000,1,50,0.02,0.5648339695187002
ext_abdoment1k,P4,BADGE,1000,2,100,0.04,0.6188483144885755
ext_abdoment1k,P4,BADGE,1000,3,176,0.0704,0.7011067731486246
ext_abdoment1k,P4,BADGE,1000,4,250,0.1,0.7394698917207533
ext_abdoment1k,P4,BADGE,1000,5,375,0.15,0.7900265997582636
ext_abdoment1k,P4,BADGE,1000,6,500,0.2,0.7661280255798861
ext_abdoment1k,P4,BADGE,2000,0,25,0.01,0.5357121774085196
ext_abdoment1k,P4,BADGE,2000,1,50,0.02,0.5956906166372662
ext_abdoment1k,P4,BADGE,2000,2,100,0.04,0.6932118715245568
ext_abdoment1k,P4,BADGE,2000,3,176,0.0704,0.7359118635332237
ext_abdoment1k,P4,BADGE,2000,4,250,0.1,0.738442296549483
ext_abdoment1k,P4,BADGE,2000,5,375,0.15,0.7953340662205646
ext_abdoment1k,P4,BADGE,2000,6,500,0.2,0.7842608355539032
ext_abdoment1k,P4,BADGE,3000,0,25,0.01,0.47847273261128964
ext_abdoment1k,P4,BADGE,3000,1,50,0.02,0.550394326222988
ext_abdoment1k,P4,BADGE,3000,2,100,0.04,0.667116458538221
ext_abdoment1k,P4,BADGE,3000,3,176,0.0704,0.7515835713877507
ext_abdoment1k,P4,BADGE,3000,4,250,0.1,0.7535832882896715
ext_abdoment1k,P4,BADGE,3000,5,375,0.15,0.7785252010026075
ext_abdoment1k,P4,BADGE,3000,6,500,0.2,0.7925487491952529
ext_abdoment1k,P5,Ent+Core,1000,0,25,0.01,0.4642157455706443
ext_abdoment1k,P5,Ent+Core,1000,1,50,0.02,0.5492802168789007
ext_abdoment1k,P5,Ent+Core,1000,2,100,0.04,0.5851563544209862
ext_abdoment1k,P5,Ent+Core,1000,3,176,0.0704,0.667898363731723
ext_abdoment1k,P5,Ent+Core,1000,4,250,0.1,0.7193919421027644
ext_abdoment1k,P5,Ent+Core,1000,5,375,0.15,0.7444225298530963
ext_abdoment1k,P5,Ent+Core,1000,6,500,0.2,0.7679002097076155
ext_abdoment1k,P5,Ent+Core,2000,0,25,0.01,0.5357121774085196
ext_abdoment1k,P5,Ent+Core,2000,1,50,0.02,0.5879376130455973
ext_abdoment1k,P5,Ent+Core,2000,2,100,0.04,0.6125046773237792
ext_abdoment1k,P5,Ent+Core,2000,3,176,0.0704,0.6279765596493608
ext_abdoment1k,P5,Ent+Core,2000,4,250,0.1,0.6782200336762739
